Timestamp,EventType,Touch_X,Touch_Y,Pos_X,Pos_Y,Pos_Z
12/02/2025 12:17:18:359,Moved,550.00,285.00,-4.51,1.00,121.65
12/02/2025 12:17:18:416,Moved,563.75,263.75,-4.51,1.00,121.65
12/02/2025 12:17:18:416,Moved,563.75,263.75,-4.72,1.00,122.23
12/02/2025 12:17:18:433,Moved,566.25,260,-4.72,1.00,122.23
12/02/2025 12:17:18:433,Moved,566.25,260.00,-4.73,1.00,122.26
12/02/2025 12:17:18:448,Moved,568.75,252.5,-4.73,1.00,122.26
12/02/2025 12:17:18:448,Moved,568.75,252.50,-4.75,1.00,122.32
12/02/2025 12:17:18:468,Moved,572.5,243.75,-4.75,1.00,122.32
12/02/2025 12:17:18:468,Moved,572.50,243.75,-4.78,1.00,122.40
12/02/2025 12:17:18:489,Moved,577.5,235,-4.78,1.00,122.40
12/02/2025 12:17:18:489,Moved,577.50,235.00,-4.81,1.00,122.49
12/02/2025 12:17:18:509,Moved,580,226.25,-4.81,1.00,122.49
12/02/2025 12:17:18:509,Moved,580.00,226.25,-4.84,1.00,122.57
12/02/2025 12:17:18:569,Moved,591.25,197.5,-4.84,1.00,122.57
12/02/2025 12:17:18:569,Moved,591.25,197.50,-5.12,1.00,123.37
12/02/2025 12:17:18:611,Moved,597.5,177.5,-5.12,1.00,123.37
12/02/2025 12:17:18:611,Moved,597.50,177.50,-5.26,1.00,123.77
12/02/2025 12:17:18:628,Moved,601.25,167.5,-5.26,1.00,123.77
12/02/2025 12:17:18:628,Moved,601.25,167.50,-5.29,1.00,123.86
12/02/2025 12:17:18:645,Moved,605,157.5,-5.29,1.00,123.86
12/02/2025 12:17:18:645,Moved,605.00,157.50,-5.31,1.00,123.92
12/02/2025 12:17:18:666,Moved,608.75,147.5,-5.31,1.00,123.92
12/02/2025 12:17:18:666,Moved,608.75,147.50,-5.35,1.00,124.03
12/02/2025 12:17:18:704,Moved,617.5,131.25,-5.35,1.00,124.03
12/02/2025 12:17:18:704,Moved,617.50,131.25,-5.46,1.00,124.32
12/02/2025 12:17:18:714,Moved,618.75,126.25,-5.46,1.00,124.32
12/02/2025 12:17:18:714,Moved,618.75,126.25,-5.46,1.00,124.35
12/02/2025 12:17:18:730,Moved,621.25,122.5,-5.46,1.00,124.35
12/02/2025 12:17:18:730,Moved,621.25,122.50,-5.47,1.00,124.37
12/02/2025 12:17:18:749,Moved,623.75,115,-5.47,1.00,124.37
12/02/2025 12:17:18:749,Moved,623.75,115.00,-5.50,1.00,124.44
12/02/2025 12:17:18:765,Moved,627.5,107.5,-5.50,1.00,124.44
12/02/2025 12:17:18:765,Moved,627.50,107.50,-5.52,1.00,124.50
12/02/2025 12:17:18:778,Moved,627.5,103.75,-5.52,1.00,124.50
12/02/2025 12:17:18:778,Moved,627.50,103.75,-5.53,1.00,124.52
12/02/2025 12:17:18:808,Moved,632.5,91.24998,-5.53,1.00,124.52
12/02/2025 12:17:18:808,Moved,632.50,91.25,-5.59,1.00,124.70
12/02/2025 12:17:18:825,Moved,633.75,87.49998,-5.59,1.00,124.70
12/02/2025 12:17:18:825,Moved,633.75,87.50,-5.60,1.00,124.73
12/02/2025 12:17:18:866,Moved,640,76.24998,-5.60,1.00,124.73
12/02/2025 12:17:18:866,Moved,640.00,76.25,-5.68,1.00,124.96
12/02/2025 12:17:18:885,Moved,642.5001,71.24998,-5.68,1.00,124.96
12/02/2025 12:17:18:885,Moved,642.50,71.25,-5.70,1.00,125.00
12/02/2025 12:17:18:905,Moved,643.7501,63.74998,-5.70,1.00,125.00
12/02/2025 12:17:18:905,Moved,643.75,63.75,-5.72,1.00,125.07
12/02/2025 12:17:18:927,Moved,647.5001,56.24998,-5.72,1.00,125.07
12/02/2025 12:17:18:927,Moved,647.50,56.25,-5.75,1.00,125.15
12/02/2025 12:17:18:946,Moved,648.7501,48.74998,-5.75,1.00,125.15
12/02/2025 12:17:18:946,Moved,648.75,48.75,-5.77,1.00,125.21
12/02/2025 12:17:18:964,Moved,651.2501,41.24998,-5.77,1.00,125.21
12/02/2025 12:17:18:964,Moved,651.25,41.25,-5.79,1.00,125.28
12/02/2025 12:17:18:985,Moved,653.7501,33.74998,-5.79,1.00,125.28
12/02/2025 12:17:18:985,Moved,653.75,33.75,-5.82,1.00,125.35
12/02/2025 12:17:19:046,Moved,660.0001,18.74998,-5.82,1.00,125.35
12/02/2025 12:17:19:046,Moved,660.00,18.75,-5.97,1.00,125.79
12/02/2025 12:17:19:063,Moved,661.2501,14.99999,-5.97,1.00,125.79
12/02/2025 12:17:19:063,Moved,661.25,15.00,-5.98,1.00,125.82
12/02/2025 12:17:19:082,Moved,662.5001,12.49999,-5.98,1.00,125.82
12/02/2025 12:17:19:082,Moved,662.50,12.50,-5.99,1.00,125.84
12/02/2025 12:17:19:101,Ended,662.5001,12.49999,-5.99,1.00,125.84
12/02/2025 12:17:19:101,Ended,662.50,12.50,-5.99,1.00,125.84
12/02/2025 12:17:19:516,Began,475,392.5,-5.99,1.00,125.84
12/02/2025 12:17:19:516,Began,475.00,392.50,-5.99,1.00,125.84
12/02/2025 12:17:19:538,Moved,475,392.5,-5.99,1.00,125.84
12/02/2025 12:17:19:538,Moved,475.00,392.50,-5.99,1.00,125.84
12/02/2025 12:17:19:565,Moved,477.5,388.75,-5.99,1.00,125.84
12/02/2025 12:17:19:565,Moved,477.50,388.75,-6.01,1.00,125.89
12/02/2025 12:17:19:582,Moved,480,383.75,-6.01,1.00,125.89
12/02/2025 12:17:19:582,Moved,480.00,383.75,-6.02,1.00,125.92
12/02/2025 12:17:19:615,Moved,491.25,361.25,-6.02,1.00,125.92
12/02/2025 12:17:19:615,Moved,491.25,361.25,-6.15,1.00,126.30
12/02/2025 12:17:19:685,Moved,511.25,318.75,-6.15,1.00,126.30
12/02/2025 12:17:19:685,Moved,511.25,318.75,-6.64,1.00,127.68
12/02/2025 12:17:19:703,Moved,512.5,312.5,-6.64,1.00,127.68
12/02/2025 12:17:19:703,Moved,512.50,312.50,-6.66,1.00,127.73
12/02/2025 12:17:19:722,Moved,517.5,301.25,-6.66,1.00,127.73
12/02/2025 12:17:19:722,Moved,517.50,301.25,-6.70,1.00,127.84
12/02/2025 12:17:19:740,Moved,523.75,288.75,-6.70,1.00,127.84
12/02/2025 12:17:19:740,Moved,523.75,288.75,-6.73,1.00,127.95
12/02/2025 12:17:19:760,Moved,530,277.5,-6.73,1.00,127.95
12/02/2025 12:17:19:760,Moved,530.00,277.50,-6.77,1.00,128.05
12/02/2025 12:17:19:779,Moved,536.25,266.25,-6.77,1.00,128.05
12/02/2025 12:17:19:779,Moved,536.25,266.25,-6.81,1.00,128.15
12/02/2025 12:17:19:836,Moved,555,233.75,-6.81,1.00,128.15
12/02/2025 12:17:19:836,Moved,555.00,233.75,-7.11,1.00,129.02
12/02/2025 12:17:19:875,Moved,566.25,211.25,-7.11,1.00,129.02
12/02/2025 12:17:19:875,Moved,566.25,211.25,-7.26,1.00,129.44
12/02/2025 12:17:19:898,Moved,570,200,-7.26,1.00,129.44
12/02/2025 12:17:19:898,Moved,570.00,200.00,-7.31,1.00,129.56
12/02/2025 12:17:19:918,Moved,575,188.75,-7.31,1.00,129.56
12/02/2025 12:17:19:918,Moved,575.00,188.75,-7.34,1.00,129.66
12/02/2025 12:17:19:941,Moved,578.75,178.75,-7.34,1.00,129.66
12/02/2025 12:17:19:941,Moved,578.75,178.75,-7.38,1.00,129.77
12/02/2025 12:17:19:989,Moved,588.75,151.25,-7.38,1.00,129.77
12/02/2025 12:17:19:989,Moved,588.75,151.25,-7.60,1.00,130.39
12/02/2025 12:17:20:008,Moved,592.5,140,-7.60,1.00,130.39
12/02/2025 12:17:20:008,Moved,592.50,140.00,-7.63,1.00,130.49
12/02/2025 12:17:20:030,Moved,597.5,130,-7.63,1.00,130.49
12/02/2025 12:17:20:030,Moved,597.50,130.00,-7.67,1.00,130.60
12/02/2025 12:17:20:049,Moved,601.25,120,-7.67,1.00,130.60
12/02/2025 12:17:20:049,Moved,601.25,120.00,-7.70,1.00,130.69
12/02/2025 12:17:20:084,Moved,608.75,101.25,-7.70,1.00,130.69
12/02/2025 12:17:20:084,Moved,608.75,101.25,-7.81,1.00,130.99
12/02/2025 12:17:20:106,Moved,612.5,93.74998,-7.81,1.00,130.99
12/02/2025 12:17:20:106,Moved,612.50,93.75,-7.84,1.00,131.07
12/02/2025 12:17:20:156,Moved,622.5,76.24998,-7.84,1.00,131.07
12/02/2025 12:17:20:156,Moved,622.50,76.25,-7.98,1.00,131.48
12/02/2025 12:17:20:173,Moved,623.75,71.24998,-7.98,1.00,131.48
12/02/2025 12:17:20:173,Moved,623.75,71.25,-8.00,1.00,131.52
12/02/2025 12:17:20:195,Moved,628.75,61.24998,-8.00,1.00,131.52
12/02/2025 12:17:20:195,Moved,628.75,61.25,-8.03,1.00,131.63
12/02/2025 12:17:20:214,Moved,632.5,54.99998,-8.03,1.00,131.63
12/02/2025 12:17:20:214,Moved,632.50,55.00,-8.05,1.00,131.68
12/02/2025 12:17:20:227,Moved,632.5,51.24998,-8.05,1.00,131.68
12/02/2025 12:17:20:227,Moved,632.50,51.25,-8.06,1.00,131.71
12/02/2025 12:17:20:250,Moved,636.25,46.24998,-8.06,1.00,131.71
12/02/2025 12:17:20:250,Moved,636.25,46.25,-8.08,1.00,131.76
12/02/2025 12:17:20:291,Moved,642.5001,32.49998,-8.08,1.00,131.76
12/02/2025 12:17:20:291,Moved,642.50,32.50,-8.17,1.00,132.02
12/02/2025 12:17:20:345,Moved,647.5001,23.74998,-8.17,1.00,132.02
12/02/2025 12:17:20:345,Moved,647.50,23.75,-8.25,1.00,132.25
12/02/2025 12:17:20:360,Moved,647.5001,22.49998,-8.25,1.00,132.25
12/02/2025 12:17:20:360,Moved,647.50,22.50,-8.25,1.00,132.26
12/02/2025 12:17:20:384,Moved,648.7501,18.74998,-8.25,1.00,132.26
12/02/2025 12:17:20:384,Moved,648.75,18.75,-8.27,1.00,132.30
12/02/2025 12:17:20:402,Moved,648.7501,16.24998,-8.27,1.00,132.30
12/02/2025 12:17:20:402,Moved,648.75,16.25,-8.28,1.00,132.32
12/02/2025 12:17:20:420,Ended,648.7501,16.24998,-8.28,1.00,132.32
12/02/2025 12:17:20:420,Ended,648.75,16.25,-8.28,1.00,132.32
12/02/2025 12:17:20:838,Began,412.5,418.75,-8.28,1.00,132.32
12/02/2025 12:17:20:838,Began,412.50,418.75,-8.28,1.00,132.32
12/02/2025 12:17:20:859,Moved,412.5,418.75,-8.28,1.00,132.32
12/02/2025 12:17:20:859,Moved,412.50,418.75,-8.28,1.00,132.32
12/02/2025 12:17:20:887,Moved,415,417.5,-8.28,1.00,132.32
12/02/2025 12:17:20:887,Moved,415.00,417.50,-8.28,1.00,132.34
12/02/2025 12:17:20:928,Moved,430,400,-8.28,1.00,132.34
12/02/2025 12:17:20:928,Moved,430.00,400.00,-8.41,1.00,132.69
12/02/2025 12:17:20:975,Moved,447.5,366.25,-8.41,1.00,132.69
12/02/2025 12:17:20:975,Moved,447.50,366.25,-8.67,1.00,133.43
12/02/2025 12:17:20:991,Moved,451.25,361.25,-8.67,1.00,133.43
12/02/2025 12:17:20:991,Moved,451.25,361.25,-8.68,1.00,133.46
12/02/2025 12:17:21:009,Moved,457.5,347.5,-8.68,1.00,133.46
12/02/2025 12:17:21:009,Moved,457.50,347.50,-8.73,1.00,133.59
12/02/2025 12:17:21:028,Moved,463.75,336.25,-8.73,1.00,133.59
12/02/2025 12:17:21:028,Moved,463.75,336.25,-8.76,1.00,133.69
12/02/2025 12:17:21:043,Moved,467.5,331.25,-8.76,1.00,133.69
12/02/2025 12:17:21:043,Moved,467.50,331.25,-8.77,1.00,133.73
12/02/2025 12:17:21:058,Moved,473.75,318.75,-8.77,1.00,133.73
12/02/2025 12:17:21:058,Moved,473.75,318.75,-8.81,1.00,133.82
12/02/2025 12:17:21:077,Moved,481.25,307.5,-8.81,1.00,133.82
12/02/2025 12:17:21:077,Moved,481.25,307.50,-8.84,1.00,133.92
12/02/2025 12:17:21:091,Moved,483.75,301.25,-8.84,1.00,133.92
12/02/2025 12:17:21:091,Moved,483.75,301.25,-8.86,1.00,133.96
12/02/2025 12:17:21:151,Moved,503.75,271.25,-8.86,1.00,133.96
12/02/2025 12:17:21:151,Moved,503.75,271.25,-9.15,1.00,134.79
12/02/2025 12:17:21:168,Moved,511.25,261.25,-9.15,1.00,134.79
12/02/2025 12:17:21:168,Moved,511.25,261.25,-9.18,1.00,134.88
12/02/2025 12:17:21:183,Moved,513.75,256.25,-9.18,1.00,134.88
12/02/2025 12:17:21:183,Moved,513.75,256.25,-9.19,1.00,134.91
12/02/2025 12:17:21:203,Moved,522.5,241.25,-9.19,1.00,134.91
12/02/2025 12:17:21:203,Moved,522.50,241.25,-9.24,1.00,135.06
12/02/2025 12:17:21:219,Moved,526.25,236.25,-9.24,1.00,135.06
12/02/2025 12:17:21:219,Moved,526.25,236.25,-9.26,1.00,135.09
12/02/2025 12:17:21:239,Moved,532.5,225,-9.26,1.00,135.09
12/02/2025 12:17:21:239,Moved,532.50,225.00,-9.29,1.00,135.20
12/02/2025 12:17:21:255,Moved,535,220,-9.29,1.00,135.20
12/02/2025 12:17:21:255,Moved,535.00,220.00,-9.31,1.00,135.24
12/02/2025 12:17:21:296,Moved,546.25,193.75,-9.31,1.00,135.24
12/02/2025 12:17:21:296,Moved,546.25,193.75,-9.49,1.00,135.75
12/02/2025 12:17:21:324,Moved,551.25,178.75,-9.49,1.00,135.75
12/02/2025 12:17:21:324,Moved,551.25,178.75,-9.56,1.00,135.95
12/02/2025 12:17:21:342,Moved,552.5,173.75,-9.56,1.00,135.95
12/02/2025 12:17:21:342,Moved,552.50,173.75,-9.57,1.00,135.98
12/02/2025 12:17:21:357,Moved,557.5,163.75,-9.57,1.00,135.98
12/02/2025 12:17:21:357,Moved,557.50,163.75,-9.60,1.00,136.06
12/02/2025 12:17:21:378,Moved,561.25,155,-9.60,1.00,136.06
12/02/2025 12:17:21:378,Moved,561.25,155.00,-9.63,1.00,136.15
12/02/2025 12:17:21:396,Moved,565,146.25,-9.63,1.00,136.15
12/02/2025 12:17:21:396,Moved,565.00,146.25,-9.66,1.00,136.22
12/02/2025 12:17:21:412,Moved,567.5,141.25,-9.66,1.00,136.22
12/02/2025 12:17:21:412,Moved,567.50,141.25,-9.67,1.00,136.26
12/02/2025 12:17:21:456,Moved,576.25,118.75,-9.67,1.00,136.26
12/02/2025 12:17:21:456,Moved,576.25,118.75,-9.84,1.00,136.74
12/02/2025 12:17:21:473,Moved,577.5,115,-9.84,1.00,136.74
12/02/2025 12:17:21:473,Moved,577.50,115.00,-9.85,1.00,136.77
12/02/2025 12:17:21:491,Moved,580,106.25,-9.85,1.00,136.77
12/02/2025 12:17:21:491,Moved,580.00,106.25,-9.87,1.00,136.84
12/02/2025 12:17:21:508,Moved,583.75,98.74998,-9.87,1.00,136.84
12/02/2025 12:17:21:508,Moved,583.75,98.75,-9.90,1.00,136.91
12/02/2025 12:17:21:539,Moved,587.5,86.24998,-9.90,1.00,136.91
12/02/2025 12:17:21:539,Moved,587.50,86.25,-9.96,1.00,137.08
12/02/2025 12:17:21:555,Moved,591.25,79.99998,-9.96,1.00,137.08
12/02/2025 12:17:21:555,Moved,591.25,80.00,-9.98,1.00,137.13
12/02/2025 12:17:21:572,Moved,592.5,76.24998,-9.98,1.00,137.13
12/02/2025 12:17:21:572,Moved,592.50,76.25,-9.99,1.00,137.16
12/02/2025 12:17:21:615,Moved,596.25,57.49998,-9.99,1.00,137.16
12/02/2025 12:17:21:615,Moved,596.25,57.50,-10.12,1.00,137.53
12/02/2025 12:17:21:630,Moved,596.25,54.99998,-10.12,1.00,137.53
12/02/2025 12:17:21:630,Moved,596.25,55.00,-10.12,1.00,137.55
12/02/2025 12:17:21:648,Moved,597.5,48.74998,-10.12,1.00,137.55
12/02/2025 12:17:21:648,Moved,597.50,48.75,-10.14,1.00,137.60
12/02/2025 12:17:21:665,Moved,597.5,44.99998,-10.14,1.00,137.60
12/02/2025 12:17:21:665,Moved,597.50,45.00,-10.15,1.00,137.63
12/02/2025 12:17:21:685,Moved,597.5,39.99998,-10.15,1.00,137.63
12/02/2025 12:17:21:685,Moved,597.50,40.00,-10.17,1.00,137.68
12/02/2025 12:17:21:704,Moved,596.25,34.99998,-10.17,1.00,137.68
12/02/2025 12:17:21:704,Moved,596.25,35.00,-10.18,1.00,137.72
12/02/2025 12:17:21:717,Moved,596.25,32.49998,-10.18,1.00,137.72
12/02/2025 12:17:21:717,Moved,596.25,32.50,-10.19,1.00,137.74
12/02/2025 12:17:21:745,Ended,596.25,32.49998,-10.19,1.00,137.74
12/02/2025 12:17:21:745,Ended,596.25,32.50,-10.19,1.00,137.74
12/02/2025 12:17:22:197,Began,418.75,386.25,-10.19,1.00,137.74
12/02/2025 12:17:22:197,Began,418.75,386.25,-10.19,1.00,137.74
12/02/2025 12:17:22:212,Moved,421.25,382.5,-10.19,1.00,137.74
12/02/2025 12:17:22:212,Moved,421.25,382.50,-10.20,1.00,137.76
12/02/2025 12:17:22:233,Moved,425,375,-10.20,1.00,137.76
12/02/2025 12:17:22:233,Moved,425.00,375.00,-10.23,1.00,137.84
12/02/2025 12:17:22:280,Moved,440,343.75,-10.23,1.00,137.84
12/02/2025 12:17:22:280,Moved,440.00,343.75,-10.47,1.00,138.53
12/02/2025 12:17:22:296,Moved,442.5,336.25,-10.47,1.00,138.53
12/02/2025 12:17:22:296,Moved,442.50,336.25,-10.49,1.00,138.58
12/02/2025 12:17:22:313,Moved,448.75,323.75,-10.49,1.00,138.58
12/02/2025 12:17:22:313,Moved,448.75,323.75,-10.52,1.00,138.68
12/02/2025 12:17:22:334,Moved,455,311.25,-10.52,1.00,138.68
12/02/2025 12:17:22:334,Moved,455.00,311.25,-10.56,1.00,138.80
12/02/2025 12:17:22:356,Moved,460,298.75,-10.56,1.00,138.80
12/02/2025 12:17:22:356,Moved,460.00,298.75,-10.61,1.00,138.94
12/02/2025 12:17:22:389,Moved,470,276.25,-10.61,1.00,138.94
12/02/2025 12:17:22:389,Moved,470.00,276.25,-10.73,1.00,139.28
12/02/2025 12:17:22:425,Moved,480,256.25,-10.73,1.00,139.28
12/02/2025 12:17:22:425,Moved,480.00,256.25,-10.86,1.00,139.62
12/02/2025 12:17:22:439,Moved,482.5,251.25,-10.86,1.00,139.62
12/02/2025 12:17:22:439,Moved,482.50,251.25,-10.87,1.00,139.66
12/02/2025 12:17:22:461,Moved,487.5,241.25,-10.87,1.00,139.66
12/02/2025 12:17:22:461,Moved,487.50,241.25,-10.90,1.00,139.76
12/02/2025 12:17:22:479,Moved,493.75,231.25,-10.90,1.00,139.76
12/02/2025 12:17:22:479,Moved,493.75,231.25,-10.93,1.00,139.85
12/02/2025 12:17:22:491,Moved,497.5,226.25,-10.93,1.00,139.85
12/02/2025 12:17:22:491,Moved,497.50,226.25,-10.94,1.00,139.87
12/02/2025 12:17:22:510,Moved,506.25,215,-10.94,1.00,139.87
12/02/2025 12:17:22:510,Moved,506.25,215.00,-10.98,1.00,139.98
12/02/2025 12:17:22:526,Moved,512.5,202.5,-10.98,1.00,139.98
12/02/2025 12:17:22:526,Moved,512.50,202.50,-11.01,1.00,140.08
12/02/2025 12:17:22:543,Moved,516.25,196.25,-11.01,1.00,140.08
12/02/2025 12:17:22:543,Moved,516.25,196.25,-11.03,1.00,140.12
12/02/2025 12:17:22:589,Moved,526.25,166.25,-11.03,1.00,140.12
12/02/2025 12:17:22:589,Moved,526.25,166.25,-11.27,1.00,140.79
12/02/2025 12:17:22:625,Moved,532.5,146.25,-11.27,1.00,140.79
12/02/2025 12:17:22:625,Moved,532.50,146.25,-11.39,1.00,141.13
12/02/2025 12:17:22:641,Moved,535,141.25,-11.39,1.00,141.13
12/02/2025 12:17:22:641,Moved,535.00,141.25,-11.40,1.00,141.16
12/02/2025 12:17:22:658,Moved,537.5,132.5,-11.40,1.00,141.16
12/02/2025 12:17:22:658,Moved,537.50,132.50,-11.43,1.00,141.24
12/02/2025 12:17:22:677,Moved,538.75,125,-11.43,1.00,141.24
12/02/2025 12:17:22:677,Moved,538.75,125.00,-11.45,1.00,141.31
12/02/2025 12:17:22:695,Moved,540,121.25,-11.45,1.00,141.31
12/02/2025 12:17:22:695,Moved,540.00,121.25,-11.46,1.00,141.34
12/02/2025 12:17:22:736,Moved,542.5,101.25,-11.46,1.00,141.34
12/02/2025 12:17:22:736,Moved,542.50,101.25,-11.60,1.00,141.75
12/02/2025 12:17:22:749,Moved,542.5,97.49998,-11.60,1.00,141.75
12/02/2025 12:17:22:749,Moved,542.50,97.50,-11.61,1.00,141.77
12/02/2025 12:17:22:767,Moved,543.75,89.99998,-11.61,1.00,141.77
12/02/2025 12:17:22:767,Moved,543.75,90.00,-11.63,1.00,141.83
12/02/2025 12:17:22:782,Moved,545,86.24998,-11.63,1.00,141.83
12/02/2025 12:17:22:782,Moved,545.00,86.25,-11.64,1.00,141.85
12/02/2025 12:17:22:796,Moved,546.25,79.99998,-11.64,1.00,141.85
12/02/2025 12:17:22:796,Moved,546.25,80.00,-11.66,1.00,141.90
12/02/2025 12:17:22:823,Moved,547.5,68.74998,-11.66,1.00,141.90
12/02/2025 12:17:22:823,Moved,547.50,68.75,-11.71,1.00,142.04
12/02/2025 12:17:22:835,Moved,547.5,64.99998,-11.71,1.00,142.04
12/02/2025 12:17:22:835,Moved,547.50,65.00,-11.72,1.00,142.06
12/02/2025 12:17:22:851,Moved,548.75,61.24998,-11.72,1.00,142.06
12/02/2025 12:17:22:851,Moved,548.75,61.25,-11.73,1.00,142.09
12/02/2025 12:17:22:884,Moved,550,51.24998,-11.73,1.00,142.09
12/02/2025 12:17:22:884,Moved,550.00,51.25,-11.78,1.00,142.25
12/02/2025 12:17:22:901,Ended,550,51.24998,-11.78,1.00,142.25
12/02/2025 12:17:22:901,Ended,550.00,51.25,-11.78,1.00,142.25
12/02/2025 12:17:23:229,Began,397.5,171.25,-11.78,1.00,142.25
12/02/2025 12:17:23:229,Began,397.50,171.25,-11.78,1.00,142.25
12/02/2025 12:17:23:247,Moved,395,172.5,-11.78,1.00,142.25
12/02/2025 12:17:23:247,Moved,395.00,172.50,-11.78,1.00,142.24
12/02/2025 12:17:23:258,Moved,393.75,173.75,-11.78,1.00,142.24
12/02/2025 12:17:23:258,Moved,393.75,173.75,-11.78,1.00,142.23
12/02/2025 12:17:23:272,Stationary,393.75,173.75,-11.78,1.00,142.23
12/02/2025 12:17:23:288,Moved,393.75,176.25,-11.78,1.00,142.23
12/02/2025 12:17:23:288,Moved,393.75,176.25,-11.77,1.00,142.21
12/02/2025 12:17:23:303,Moved,395,176.25,-11.77,1.00,142.21
12/02/2025 12:17:23:303,Moved,395.00,176.25,-11.77,1.00,142.21
12/02/2025 12:17:23:318,Moved,396.25,180,-11.77,1.00,142.21
12/02/2025 12:17:23:318,Moved,396.25,180.00,-11.76,1.00,142.19
12/02/2025 12:17:23:354,Began,543.75,412.5,-11.76,1.00,142.19
12/02/2025 12:17:23:354,Began,543.75,412.50,-11.76,1.00,142.19
12/02/2025 12:17:24:164,Began,575,247.5,-11.76,1.00,142.19
12/02/2025 12:17:24:164,Began,575.00,247.50,-11.76,1.00,142.19
12/02/2025 12:17:24:173,Moved,575,247.5,-11.76,1.00,142.19
12/02/2025 12:17:24:173,Moved,575.00,247.50,-11.76,1.00,142.19
12/02/2025 12:17:24:188,Moved,573.75,246.25,-11.76,1.00,142.19
12/02/2025 12:17:24:188,Moved,573.75,246.25,-11.75,1.00,142.19
12/02/2025 12:17:24:207,Moved,572.5,238.75,-11.75,1.00,142.19
12/02/2025 12:17:24:207,Moved,572.50,238.75,-11.72,1.00,142.25
12/02/2025 12:17:24:218,Moved,570,231.25,-11.72,1.00,142.25
12/02/2025 12:17:24:218,Moved,570.00,231.25,-11.70,1.00,142.29
12/02/2025 12:17:24:243,Moved,560,210,-11.70,1.00,142.29
12/02/2025 12:17:24:243,Moved,560.00,210.00,-11.57,1.00,142.52
12/02/2025 12:17:24:256,Moved,556.25,201.25,-11.57,1.00,142.52
12/02/2025 12:17:24:256,Moved,556.25,201.25,-11.54,1.00,142.56
12/02/2025 12:17:24:284,Moved,547.5,181.25,-11.54,1.00,142.56
12/02/2025 12:17:24:284,Moved,547.50,181.25,-11.39,1.00,142.82
12/02/2025 12:17:24:318,Moved,540,162.5,-11.39,1.00,142.82
12/02/2025 12:17:24:318,Moved,540.00,162.50,-11.23,1.00,143.09
12/02/2025 12:17:24:330,Moved,537.5,156.25,-11.23,1.00,143.09
12/02/2025 12:17:24:330,Moved,537.50,156.25,-11.21,1.00,143.13
12/02/2025 12:17:24:346,Moved,532.5,146.25,-11.21,1.00,143.13
12/02/2025 12:17:24:346,Moved,532.50,146.25,-11.17,1.00,143.20
12/02/2025 12:17:24:360,Moved,531.25,141.25,-11.17,1.00,143.20
12/02/2025 12:17:24:360,Moved,531.25,141.25,-11.15,1.00,143.22
12/02/2025 12:17:24:376,Moved,527.5,133.75,-11.15,1.00,143.22
12/02/2025 12:17:24:376,Moved,527.50,133.75,-11.12,1.00,143.28
12/02/2025 12:17:24:388,Moved,526.25,131.25,-11.12,1.00,143.28
12/02/2025 12:17:24:388,Moved,526.25,131.25,-11.11,1.00,143.29
12/02/2025 12:17:24:406,Moved,523.75,125,-11.11,1.00,143.29
12/02/2025 12:17:24:406,Moved,523.75,125.00,-11.09,1.00,143.34
12/02/2025 12:17:24:420,Moved,522.5,121.25,-11.09,1.00,143.34
12/02/2025 12:17:24:420,Moved,522.50,121.25,-11.07,1.00,143.36
12/02/2025 12:17:24:437,Moved,521.25,116.25,-11.07,1.00,143.36
12/02/2025 12:17:24:437,Moved,521.25,116.25,-11.05,1.00,143.40
12/02/2025 12:17:24:471,Moved,517.5,105,-11.05,1.00,143.40
12/02/2025 12:17:24:471,Moved,517.50,105.00,-10.96,1.00,143.56
12/02/2025 12:17:24:519,Moved,512.5,92.49998,-10.96,1.00,143.56
12/02/2025 12:17:24:519,Moved,512.50,92.50,-10.81,1.00,143.82
12/02/2025 12:17:24:541,Moved,510,83.74998,-10.81,1.00,143.82
12/02/2025 12:17:24:541,Moved,510.00,83.75,-10.76,1.00,143.90
12/02/2025 12:17:24:557,Moved,508.75,81.24998,-10.76,1.00,143.90
12/02/2025 12:17:24:557,Moved,508.75,81.25,-10.75,1.00,143.92
12/02/2025 12:17:24:575,Moved,507.5,76.24998,-10.75,1.00,143.92
12/02/2025 12:17:24:575,Moved,507.50,76.25,-10.72,1.00,143.96
12/02/2025 12:17:24:595,Moved,505,72.49998,-10.72,1.00,143.96
12/02/2025 12:17:24:595,Moved,505.00,72.50,-10.70,1.00,143.99
12/02/2025 12:17:24:638,Moved,500,61.24998,-10.70,1.00,143.99
12/02/2025 12:17:24:638,Moved,500.00,61.25,-10.58,1.00,144.20
12/02/2025 12:17:24:661,Moved,497.5,54.99998,-10.58,1.00,144.20
12/02/2025 12:17:24:661,Moved,497.50,55.00,-10.55,1.00,144.26
12/02/2025 12:17:24:680,Moved,496.25,52.49998,-10.55,1.00,144.26
12/02/2025 12:17:24:680,Moved,496.25,52.50,-10.54,1.00,144.28
12/02/2025 12:17:24:713,Moved,493.75,47.49998,-10.54,1.00,144.28
12/02/2025 12:17:24:713,Moved,493.75,47.50,-10.49,1.00,144.35
12/02/2025 12:17:24:725,Moved,492.5,46.24998,-10.49,1.00,144.35
12/02/2025 12:17:24:725,Moved,492.50,46.25,-10.49,1.00,144.36
12/02/2025 12:17:24:742,Moved,492.5,43.74998,-10.49,1.00,144.36
12/02/2025 12:17:24:742,Moved,492.50,43.75,-10.48,1.00,144.38
